NU_INSCRICAO,NU_NOTA_MT
c227a7c44d82eb002eeb0f781cdfbdb811fbb730,561.87
33525baabdc26722af6154b04e87849668ce7bbd,544.167
f910dd4f00cd5960ea016c9072e81b5025eb695f,458.432
1af12f565c1a632fabe5a671a024fafa8198ae5e,493.475
795a0f18bbf908f2fb42b0cc4c2eb1d5db0697d8,441.652
ac853a8e1e75e5d4656a84181ec3121790cba7e2,457.188
4e90d6bfddfa32fc47ea46d5c298cf9e649d6a2d,433.44
90760abd71b9ca614141f9f693db3a7447a3dc08,467.669
ead58f335570b8888edc510f4bf92953783bbda1,487.625
f32db80f2d9e769ddf76d0deb8862046f562ec39,427.969
fa6baa671257b7a761763e1f3d8b9207a57c0fde,606.995
9dd4dd007aff50518581e51b6ea8b3e68abc6496,471.366
66866f66b96843255c05e6932cc228868d385ccb,466.818
12c05e6694dce92588eece24fa662795854d0e98,641.473
d88f1075826faf5ddf8f32270d74b0d1a2949aff,457.317
8883072dbf172e931df857740ce4c52930a308e8,493.675
8bc3ec4fbf0d32c118186e2e41fe6eaf9719b03c,444.083
2a1ca22bf393948843db24e7899eeeb38360115b,446.46
1c802d922400d908aeb9d4b258bf8540a05a2f7b,453.54
e161af051d5b91cd342da4b6e44de8a9c164591e,440.136
1b5f4316f03f32ff7597f9db4d99186d33c7d2bf,463.198
26482ca7572057986586e124bad404fa8e72a2ba,451.324
726cbea60b4782b3c3d7d24e3be16d48a84f4f1b,477.656
f589514f5efa4e129e4aa54f5ca1b8f7dc0cdf8e,434.207
6ba0970c9259e02024a065dcd69f4fabc00c8b95,423.108
e93eacd8df469abac6b8586456f9ff197a96df33,498.738
138a13848768a115b165f3c1cbda35120e2c2363,444.566
bc749e4f6557e7aeb95abc37d4262df75d58620d,491.524
0e6b6abfde009866bf29522e6b259475b73ecb1e,549.289
e642536b5a9228d12f9bd493673afd7e9a70dc32,451.795
c3b298659777c918a7ce057c20a160d4f6215afe,526.318
5911190ceb2db55c7da20dbf62a6bde6ef6e86ac,442.38
02c903d4ac44a253f259d316685b263410973294,433.358
c17cc6754cd31c9ea7ff2f4b30d5dbf68e8715ff,461.215
46b452f03c9b95b3e79b25595f68ae5fba83d3f9,400.475
1148703f918a5899b28fb638828e465835b627b3,457.688
d9fda7faff740646b0df0ba950c87c2614cf463b,457.633
4488743f01a558be08be52d224dbe36c256d85c7,504.655
cdf374146e4cdc87ee18246b58bc5dcf7c1ae63c,666.377
2de646edd915b6649c3fbd3af51aaa00d09040dc,428.96
903f01fb1f4091b983ec30d668b8ac4e3619b37b,448.618
d2df9bf43957d71f39d125ebfed6f161ec23af1d,442.275
e9e2c8ef22e6099685f812d994e0931f6ef76cab,537.31
adb32b22dd73f09554d9320aa96fa254d12d2f0e,452.171
422056c7d98c9115eeba85237f4eede97c79fde1,543.368
d78f546dc4e0d0a1b75efe170d1b09c909f056ff,518.477
fd5d711ebfb20e5c32d239e11fec3b86ce5dd375,441.47
0e8ab7abfd8e10ca21229adb549fda15c89f2900,433.227
bd09ed12d305ce65e639ab1ea2b00fd940ad7843,408.183
8ab2fd93fd64dc7fa8ee590780a5498c0159c8ec,454.651
a1b620374ee2ad3ce65d317c8e3557358dcea2d1,519.622
1471744cb280f9378b8aa48a8e9bdb1b5a8340b0,511.178
87d03ec4a277f52567da9b37e0a5cd5801acbebd,470.657
bad18158e59d5af013e50a0c9a48f89f0dfd2e85,423.675
9419571d87eb01cd325465e4fd7cb9ca5a24876a,511.629
925804a89fd4ae9a587718ffd11b031087f07224,434.678
084d4e847b3809c6ee6622dd2e095156230f471b,812.594
2f9363be4f160bb39a25d9d1d92a446534b5af7a,449.324
3a162493c1f3d12207b68218e370d7c5c05564b9,429.468
13258e7a59216312cc745f270451992c43865f20,647.899
bca16e9f2ebdd9fee3d9691d58d468262f1fc0ba,510.809
ff1fbc4c7dee5afc2ece2df4bcb48761f4e78166,476.097
168abc621aaee610809422b479954a580336ede9,579.398
4dffbd1d4bf6792d183a3b0590c8ef2d1b8818ea,466.118
cf5e89f010b2d55d05ba17987f0c589c9e5fcbd1,448.022
1c954a988e05a2e9f3785cf8df8ec62cb87af7bf,443.532
c0e186cfae2c2a170e142560a50bb3d77e47021c,442.729
4bb07d210a75447019c1825a8d73d57ab415bbb9,528.018
08de7daf059f3d2464a6654f29757bc6d742f85b,357.686
ab873a1eb2609e9b61c55ea4328e6744c2f3ef11,444.886
571eaaab585e42afa999ebe6d3ba4afdeabc1f3f,469.995
47117d7303f947c59e71db0307d7f18c4ad671c3,418.828
80815afce34e35e82a40ab5c949ef4218c64ffe4,449.902
db08f3cf9d08c25c991705c09c751c62e0a08a43,440.755
38a7137c5fbd41fb4c9cd432dc55c4c9140519ca,536.315
deff0ff464f4ed41fc33703484efa2e7e210826e,437.536
b029471c912b96d1699362cd6eda2b078ad4fb3c,486.926
ff0e557eddb3badc380ec80b1fbe7b909b8b0c54,454.276
d0d46be0bccba21473f35ad8cc0d89655492cbbf,452.77
0fd77200048ca50a61b9d8849d8d3c6aba72d878,451.527
e4ea611af2a1b071dd70fa440eb014dce4d97a64,434.41
a194c2856fdea1d6ad35721dd9be2887b752a709,462.582
fa45a48b608c8215168f38f71211b0cb75479004,495.77
2a39f204d782031179bb250c582662105a453897,482.839
aab19c63284de92d62c46216ac158870828324c5,494.845
f2ac3ed61e3e4761194e1730fb0663d2c7b89199,594.116
005652f674c6a487c826e00875fa0ac9aa651729,495.334
8505a36d40a5b9a6844205417be6a6ab9ceb488e,646.243
ebb006216b074271c27ad19c93d448f216df3bc9,415.674
c6c79fc0b4aacea5bd383e5c910e12f737024131,445.406
54a036550ed36355cea8e909ef95542fd3a00f77,458.082
788fc9cba5b5e882b44d1a535e776c006c764724,443.911
34368facff58fa65b7a8a98ab6d194eed27c6888,537.214
1377ca1ad8f5992e19b1bf3fa657e4fa739acf69,440.799
cfe0f454f1fd932111f000ae3ef25a0674514ff5,452.2
d2d7ef02e00563bd23f416c7b932eb671ea7190d,432.722
72ec2b6edc3bf09a65f6b902dca52df42576e513,507.897
383bcc5d18fdc2df23442b93375defec142ec866,558.316
155b9450194d1f49f86a9a99db20e0350d55c14b,502.547
a635f1bdfb8f785371e00a1c8e6db67f5f90c7ff,506.875
15d21f8e7439106c7a8dc339a48913e4595e7f29,551.788
9c5587d4992a90fef29ca47e1203203e5fab4eba,429.401
e41ee5c6a8a821b0b8b729d169abfdc29023630b,528.48
a000b5cd3e3e31d4ebb017eaac48e25a4eb7cd63,443.096
5755f53529f7de560778205a8de981b09e1c9adf,530.894
d5f700a4c81ec3bef0fc6dd6157aaab6300bd809,490.815
3bae7f083b6a9ffa73681536a50bb03610a02385,454.535
54f1f468782f51711417a118176cfa01d04402be,485.405
6aa61681b73558caa69a609bf54a0e0cbeb7ab28,393.382
4d62a980bdb8a3966430ea4722d447db9cfd75c5,603.594
52035d9090e03bcf4462068cdda2580caf632d85,603.687
ac76a74ef1fad1f6f6cca44e8c1fed3a3e591cd0,427.204
f23f69e494720b1e2ca6974f99ecae716aa96e86,443.752
1a88dc9dcab61beb9827cc66291ec29ba440c5d6,579.871
a3f733ca84831467b4c5d162b737437866ff772f,410.12
20c42e9f018bb5ca1bc44158f0e86d161c7c886f,515.231
867bdd6d9526329e69f8c7ec310e7241894f70c0,423.482
69c5b1a335f5a1a7890fba18c645292cf84b3510,499.943
9d4b54f57d7b0e52e7ec8ca172ba62e50231a9c1,469.167
867b2fbf177b95f1bd282985d7b117052853ad9f,554.594
5a69a6d419f00ed23aaefa5dd6f767b15d7300e1,454.548
f829a8274c3a363c4c66810773993495b85ca03b,552.542
655ab05712f9bec21a959453151029215f91c325,441.779
8bb28fed3ea663f471fc2c1edc605131053cb460,451.188
7f5750eb2648d60f2bb176fa22fe20008ca4c224,422.287
e8028411cdbb6ce2c5ac367d10918bb614e6797d,441.117
62290729ef9644d05b5393134d45ea812e7581cc,546.219
93f3b61daa34ee7e4d08f26648645ebd6342c98b,456.92
ff694088105a9a8361f65d37dd82d8be0ef79674,418.956
c775775f0d4036c7dbb88e310018eedbb946a021,436.86
0753fb1c8fde85c5d77b94100e6f998ea604561f,434.186
6b442c9454ab62286098a6069da4871c4acb154d,485.177
9e8294ffb80e05eb5eb9e62e3e7ed6b8dcba9f13,450.909
ba0a1509a6d7f5e0d3ff575cfc2a7691253bbb9b,474.511
ad210c0d8035360b6829ab8f3fceb21151f8e26b,420.014
e24280c0ecb02afb76d45689c87b4686e8e32997,441.646
92fe2c8c498e5bf7abb75c8533c9c7aaa8c9ed39,458.664
9d3b50f88eb69fbd85859753a713439292712b02,414.53
9126fbd622afeb3d3a05299cff0e51391c6eee00,514.419
91cc4a0a71298cc458af1418b8ebb868a5c616cc,580.93
7a991331fe38b04bbec6093638cda44d2b67995d,504.707
4af42acd39ac1a491bf4a274c7a24bf8de5d9791,476.085
616bf36841f2ca3aea5539d905775ba04f212545,510.224
1c622d1913621a5098abd59c31fbba4bfd423bde,483.953
18ba94b28fffb9fb2096e9b37678a732ec4a0b54,487.743
f0421145a346f8df6360f005a6123106503aeeaf,426.775
be4421d74de2e2a781b4ab3af72b80253e1b4f38,481.886
a3c81deb318c4c5bbbf2fda4910a415a59389e65,517.951
9c363a85321c14b6ed7985872bb2775e3544efef,427.433
5da3ef6feef557c3214eab0cf4b871688e486661,511.219
056028a99ffb0a5ea756b5d92f7933810c3b8b85,471.286
021b04f7832e90614014f3d9cd175a45931211bd,493.668
9912e45a17a85c8a5322d583d6c374c19c520df1,482.041
df48244dd58500fb8eceb66186156576c6b70912,435.547
b86b5e64b7603332108f7a6bf4ad79f8122bddc6,433.469
890014a4e63d88574c62197a24fd43ba5749db83,843.765
8d9c0f51e833f4c3f095a80ef51d7b0ecce9bf9b,516.691
b3f0a6db10b01a26a21fb9362b23db86e43c23b1,475.65
b250c9d9d3f9e4d1e3c8ced8b9f6e0de0784e336,455.596
2feb95436ce339c2e183ce31d83b4fcbdf702933,551.538
9aa22de77bd2b2f9f4188ba0016b02c84f618d7c,471.708
f5fb8b259eb2ba2d5c055faa92ceb8dd65277ba3,445.297
088ddc3eb6216ef7b6f98db7338d0137138f889c,497.897
82d4116534c92e184d5ae1041e3e6234ee631396,439.929
30edcfb2fedc1ac7f8d7da9d2005648ed3c759c0,428.569
d3b6eab5a3d56dc9823cf355b3ac1f647378fd4c,630.045
5014932633e0f6c5964dd933fd8b0bc65d43f237,448.43
0ea9e7457fac2c575c13ebc83ad29d0c470d353c,715.094
cb8ea4b4612b148ff0f94cf4cde040bffe252e42,506.69
4a4fe2160e898c6c2b5c57d62817575b2c034054,473.884
87a7f00b2e572ba6749d85373f4b3494695a7265,533.09
05cc0fefcd5249faea8b0be3650b1d3967f18bba,674.886
9c253b06f51da906ba681a7659bd042564902323,477.399
c54afd21afaa320e4f0c4d11afc55d63f3915d68,459.153
3f9534a746dac95485f528f762cb24dbfff94deb,471.868
7a6cfc0a6ff76f6067adc1ec538cd3c0ba5cb435,445.246
d2762f737c293db613a49d936643113735d7fd11,496.41
eceb6515af61f74dd9d89a3d2c79900083b99d04,416.916
2356b2e99600749b7f0bd7199c35bc2207efcbe6,419.943
02fa88556864a36adda160ab815fa92a6285172a,489.891
dbb64303619086dd97eb44f0617d393079fe5bd9,474.004
865bbf6fa8684f00f8118c42b0aac3d12b36a58b,437.686
88edad7187b988a101cf49812d982ba6d4219cd5,435.512
b5901275f251a35d91e966330f05cd665b01e08e,479.302
18f7d8c547d68867ef024276d1f3c99c9b20ab05,422.168
3f29447443c0548992388813832619adb5fc796b,447.672
8030565e2eeb236bd49a4f2d27d4220ea15ddc97,433.294
c9ecbf22a91c001f53f7f25dc3cb40da9bab049d,472.926
ef7d59b75622d6b855f9225b249b6bd56cc2b9ee,505.388
c496a52296bd52d834abd5f43e9525da7d0f3552,420.423
fcd15a327d993cc96fec31ce55ebf9064afd83b1,436.063
92b4e9df7e28d6036a43a0ff7bd4acf4a5cd1e79,602.521
1859b3be527e2ea1721767083321d8b110990694,491.186
befd4aaff30d6c45237a045a244efdb4fac8a8e3,456.616
f3f833f413c690d52ac320fef0f2ec80d7175bb0,441.705
7250b0ab7d93e84edc4fbb9e28126b5aba1af90e,434.823
b4d889db37de191eb827d9faadadc72c999a8176,427.522
18e991f65f79c3b9e07a907705ff176f2309b69c,430.794
2e05aee2347152ecb166422fe7490d275dd39652,462.791
c913b6be8e2f1ef59c19883937f783d31ae6006e,467.165
7084653e30fef916deee87e5725e71f02acaafc8,611.638
9c02e42506311428329e6508a06c5a7349fc4449,438.451
d25fe8e0d24e9248b2dd134f5ac661ac66fa786e,746.407
f8784496be77efcbda293fbbbde36afd18aba1b0,538.004
ada2e2878d5ed58ca00ce59e26aa676678aaaed4,423.892
3fb6103573c5e57e41d666c1d2b2fa59c188d1c1,428.32
f71ecc896480baffcab5e5beec55ddda862e5c06,477.162
b3da61cc71fa0b77aaa6b116d38d8fb5abad559a,528.665
6ba74fced984a322a06c60b5bf892c85457dde3f,460.398
c3b255b4dbfc50d5cfe0493c336af4c3114c2077,402.298
b9c7ad78c52b5e13dc7df86f290c59fbf0351120,434.646
28c2105c3a17666cabb18b92e3e1be803c39fbc1,439.669
badade3f2d6776a6891e6920261f9314482ff045,444.402
5b25987155f88f3faae720d81dc2bc0581f5b7ab,583.679
c553275998939d9c3c9b62362e527a567639647e,552.924
d353444dafcdee6666e18c125dd1ce2306a216c9,507.532
1b800c0f31ed8caad8db65075f45b1292ca5727c,416.913
73db67467281416a1204cf2bab8bf48c766ee542,561.702
1975e79c117bc46c8ff697f592f2984f6f40cdd3,519.648
9d0eab599c10bb642d220356f300ddb2d846d513,510.416
6c9962b432e40191491d7e241f2650a52c2ca314,436.789
9ee6177f68d6de830576870643aa2c878135c8b0,442.714
bd2a97679eea9ef74c0b66cab807fc1d0204b03a,487.291
ce5c4761e58a04118a4d71de45dc2bf5b8abc1b5,416.615
efd674e11137c474e53638e0614721d600766555,425.38
85814f7c69ac604680480b874eb0524dbb24024b,464.86
4c963d0fa0182e8d45584865e832d4c9c5831ae9,448.557
7d77554c795e916e6ebe8acbd35c6d5dacfbb2fb,440.337
30a3ffb27305dd0a381e074fe3bac98f71197aa3,439.581
951480dc61127a3ee870a21cee0d1867d830ccb0,533.959
f4fd36df873daa6d08c79c6778de43327fa66b89,442.278
bca570a8646658c11027e66491a78cfec05ec6a4,434.314
7beb78f667f6db992cebc1c3f69b0a2b0c55bde3,477.98
ce68229bcbb485d2c7279f0b8d58a97cc66b3ff1,473.898
fe9dbaca4188c4d922c3bd6d3208c1f4e729c9f8,446.962
05977c507b4607d0dc251db788f40f37c43fe04c,439.248
8bb1dde7074b45aaa6e0f52a92f0a0f555d2cc58,457.775
aa14b8b4c1f79567f537862fceb202d3f9c3a653,421.692
c266ae78cd78c2cb8044422535552143741782ef,438.275
4fe366ad83dae670042477a8229997b93c30aed0,612.061
dbc11305ccaac7ef6665c2288f7aee4f55097da6,428.02
7230f7484eba6c7276583919d034149bb6c2ed62,438.687
03117561e1c1f213580c4d8e48a55152934acd9d,715.045
9f384617c6b0de2619e880b057d5f76d27d6abf4,502.006
fc83d67be6e9ff7cad6a5880e7fe7677c663d03c,473.701
e8f56cb57835ff4b0a5b5480464c29c544e4da36,450.91
5baffae676db9745909c63c78cbed1ffa2c59388,442.783
1c732ab6a728b56b4971b4c772bba6dce8ad212d,498.604
7cfb8c37201ba2d427383e3453bf4d17cf140c12,807.497
7eeafe18c6d134aa42553db26ab249ff70060dcd,462.35
2230bbbb96a5aa73b68c943891ce1a99199de906,539.952
72a507d6c2f908c2ad64c9ee5ee8a9d83319bd7d,485.996
b434f8f1723aa06a245cc52f60dbe0036d00d227,760.1
62aa292ddac5303a7e26b8e468ef64fccf5dcfb8,550.148
2c4f23f650e345057155d40f1ca7a3e989aec1ca,597.074
cb4b129f1c71091dc24fa5b869487e22951dd5da,449.032
9517e5c256bdf549cc3b44ca54fc9bb3a07fca39,787.459
2eb16e0139407006b1e4d4d2daccf58f224a2ee0,524.58
b35a59f5b501ddad0acc4aa350f63618fec52203,550.09
804b2ef7a75c29bd00b1aa83516be823077b2f50,449.186
b54748a3cdd15981638e22a2b22b1711a49f8acc,790.713
269fbaa1705061f0592ef69cbad55c4c8815e66a,426.049
c575ca76275c216572040c651f2dfd24012b1170,523.085
06a0f6f2f42cb8d08af2046d7063e4df0a7a9af3,476.51
6a54a45c3a5752ac47c80a37bba1519d4417fbd5,452.514
e0f8eafa7e05ffe82d65a6d67026fb8bdcd13a37,670.052
0027244961763bce90296b05ab1c58b25feecbea,486.556
30e497939546a84f7bc37d79fa1bb75ebe70d296,467.293
f9afe2ee90b2e25158cf70cdda8bd1a23881461f,540.028
f5a04c09a2993dd3e9c5cce854bed3345672269b,418.966
f392f58168becc2a019d9c3be90bd199453c9fa9,455.655
630bbc85415c713b4f91983f9ee7cf583b7af917,549.23
45ad87c912eae27fd6d1d50d02d650f855275f04,440.534
5fc92d86f20d9c07b52528e5b7c52ab0634ec9b6,515.514
758122129c02619dcaa8a7c364110ab903af8856,467.173
81b33d71e5ebc917ec942db656d620964fada49d,470.716
5bf6ce34f1392550bb2ee34e9800fd6df70f8c12,762.818
b8ecd588358daf3a277daabc9f91ee515907fe22,446.995
a3013ac15f97991ab38e430e23c8ba1fde1ec218,431.28
55d164170ddb6ebdac0ad6175a5f6b1344770b48,545.884
96341a5e96137b582a2f3c4e5dd992122c780385,546.331
ba0dfc459d22ba6011e456ab3dd024b435580dda,485.382
bd5c6578c9024c026c9c260bf3c3e53c1716ca22,435.014
9d35e5d2e306fd79d30f24b5ea8a7cd3c14e02b3,558.969
ab0b646f587f98aecc4c3ce454c34f6464410cea,450.448
ba11dbddf70abf102b2056e9a3e7cf6af55aeb27,518.779
b207f277a1d9f3f2a90d7b7dd3c38d8b97c1d269,441.608
6b83905491fc04744a847d875533ec1ad6afb7b1,464.614
bad943af15660626bb9a592d55c071882b5908c8,512.31
9c3cd2d297d6a7d24e44a8912db2bd49b85e7637,411.542
c6f62cd3fe5348a1a0dcea011162c90c04aed1d3,452.603
6309975a376ffb009c60cd0730d35b95991c672c,432.541
0c8e05069a6a81cf78f2372f5e340375e0f29f7f,441.069
d0c0ef316460a146fdb93b06ac40b136636181d5,799.132
9b8d26f7adfcacacf9d36448f8237d6f4af8132d,420.648
664423eb165106f492462ac279fbd6711af138b5,421.065
8d8d43a5fb49c4086eefacf447ef86e87f028ef8,540.927
26480f4cdac9b7db887a4027ca5ac7ab27171390,425.294
e43d38f6c5ef4b55bce2c20845038520151c82f7,427.654
5a26f420290529ea3015d01dc6c86908db34193e,439.876
18c64b4568c1f230965aead29ae1592fda01d05f,486.139
695da51f9d0b2180555486f36e73da51db3b8740,456.745
b29e693875a12afa6a3045497e683536257c9619,523.991
9fdbef2e51bba75416a1b325388c7c55df863ec2,696.677
c8a508005568418bee0adace08451488743d5789,567.652
f2fc6b95f3da43deb0e55bda9d9ccc11922fc06d,422.772
af5998e9833b18559891a5c5c15da936edbc9ad4,478.818
d24d5848387771cb4ca766d4f811bba15081dcb6,451.302
16bafa9e1da859dec03f25e70beaeb3b0f53c401,489.331
03a46ad8bcd2201ae1e5707cafd2ff715657a407,462.144
9ae86ddfa4bab6a101f560fd2a97b8449af01f8b,467.329
e4521a6e4a1e442bc0d6a27685ca9d07df878399,475.736
1e1b06caeddac05fba544d2caab9bdef92292448,438.793
d6fcbd5b243909efcec1164b373141a90d51a4ec,495.816
b446e365b8853cee2d0b0957bf4c65a1fd44a75c,474.87
ef893b76bc4d3d5b40904e5d3b4e43b1ce29635a,574.516
b2ef33438b16f54eaaada5a499e5b9d70e7cbaf9,458.107
3e18aea5e0898b4897982b585efcd5d41ffa2310,453.062
d495216a1ae9d009143f93fe516ca90b043cfe9c,457.97
50ad15cf445499a53f33dc97b68dd485a0b5be5d,467.595
d6317ea6ea09e751946b500ec15b68a389935cc8,433.797
9cb37b0c352edfd37f1c08d1c5f4c995def2a7c6,610.614
4ed186e1854432164fb76a7752abe3f9b672fc44,424.814
17c7b8a4295b71deffbcd9679e0b3e7058cd23f6,558.374
c65b40029e4b7c845db8e38a9aedee2303926a1e,461.864
78c1b222f176cfe359ea2f2ebf30a23af1ff93f7,486.902
62af61a85dd17d2ce7fdae1ea47fd411ee4e3909,534.303
cc664dbabfc9fedfc92f66cd1c9149f3df584580,421.739
ad7e78f08cf26ecea74316f3eaa7297f08eefecf,508.279
c41de1d66943f86e42cf66b3dec6cc196ac456b4,400.778
73f5617878676b211049c06a734395f316f7bce9,427.987
40ea1311a656cb310e7d7f55baad87f4ec644371,428.963
b794af00318eac2874056f5f23d8f64b2c82b9a6,479.918
f0f2ece19ca0578e6fedbe8ca3d5a57fdadc5273,424.501
0f72ffb73755bc6cab86d6eb119c1bc4d804fc9c,481.94
44f541751e2bed39d5c5cdc703e50b6a5f14dbf9,486.077
c960037aaaff6addce26bd7b9bebb67d66815336,433.407
29175318e03e967d7db83010ffc193639e75fb60,460.834
aee562b057a663232ded7ad7dd99f532abd88f1c,461.471
b7da24dcbc3e66fd8343c01d98b0f11ce60ba7b8,485.642
fddd0c34d10074967156596c5bb565730c0516a6,528.274
25649c8b169c66dfc43ff7735ec439eeb4c43cb1,397.305
0e218e7923ac1bf75819e9681926860fda5955c4,406.151
6be0f430c65f5f310cf8bcb7811e72977ab8a36b,573.475
aa8a567bfed4d996f644d2ae4a0410059ed559a8,451.036
f3758a79f6787e87690a273be8877dd2559a2189,416.039
0115b0abcaa64883c780f4395816c763b0ba1dba,476.615
c9c320120b3e986326fd27c64ebafddcb8a34ae5,548.329
83e9189ad5e6803010e4a8d7786d83d51b4d072b,538.371
1716bac5fa1b2e07c5309fd23296fb10f32a91fd,506.336
687448d804c924b64fb61ba94b1846007d6ab904,644.686
85d242dba50381621f3f44a46c8e19d4aa949196,440.252
e673f673a923826e58dbbaee41347fc6c7190f6c,438.381
d8bb747e90924ca2da4811a86d612a811ca55ee8,410.84
c6276f27d568361cee956964fb7149a64d477a72,534.625
ec5d23c2e9f157ccd0baa4b292e8dd2e2cedac5b,535.18
d9d847916197466389658a31c9a071bf751b2231,419.676
f5cfb92ab9b6e8b882a01783c02a97c545773253,407.288
8307b2142c7fc4bdebf29b89f9b63b2fcd1fa2fa,581.286
7aed648c2c983a53e6bf18a80ff3fda2809f2828,422.884
62980b7abb1768ca53fe76039d00c32db1111dd1,620.531
9544b8ad1230e31ccfdecb9e3fd8464a8b86a2e6,441.333
9beb191a3446fedd038a2acc53cc73a4d7addd98,420.049
a696ba411198f3efa4ac94e1cf6969629f7e3fa9,506.331
e3dbb8a1df52dd191d1698da978426270fdab4c8,562.695
b6bee62d4d73657b0ef47f16f875418eb4c4ff2f,482.302
6e27fbdbe1c3535d01606cebf23168cbc867284a,478.968
fd3347da636d6c597f6b9d5ac0ff04ab4aa9f45d,463.698
7ac5b8119b46505883764b15158768249a19bc75,494.989
d796ef8338806bcdd5973ed6f1d4b5f027a5b53e,493.72
77b4afdddd5906c700007d523aad010af744828a,526.195
5d12fd63bca6cc3e4b5d575d15c83c9286f8cbb7,470.547
0cb149aaae0d8f15b7376c63d0eddd4b7610faa4,414.449
0912901a9cf2c28f2f001c8b07b0b6745cfeef73,439.352
16c86751ae838343cf11f2b782cfd1a9351b7df9,413.115
f5e18a31e75145ed9947397f7e97f7cdd65997c9,471.252
44333fb503c4285b21500fd8cbe2d4b01f7c9a9a,616.224
1aaacd35a610392bd3eb26cdc03b7df70e7338b6,461.144
58373722411945d7bdef5cb5ede4459a9edcba13,686.731
fbbedf651635cb20ab7d73c0df10349ec19406f4,508.77
ac0672791ab77daa1a88917319f6a81d48c039a2,453.644
18971261007a7df90081e682f530b0bb933c7b05,431.377
766e74a2b847193a0e72fd9ca7a5488467b4001f,629.662
f8d2cb16b7a5e174fcc2b76d18f7d4fdd7ed13e6,643.207
a046d5f1275b3d7c4c80de122f5783110bb139de,513.079
c476c28c271114351f7df88e4ada53a02a6ab7fd,452.287
2383fd53d2062cf9eb760ee159e8599d784ea3ad,514.416
6cf4378e9b737cde762f847a4133c0f0a51af8fb,439.954
537e2b3126d1ac5dbbcfde55d0549dda561b575e,655.045
d5b0b6b1d308bc5598d17171b63c220429d65882,535.461
be5fcc60060c10729489eb296651f99cde7a1f78,457.535
889a6097b286730a6757ea174728eeb0a14fcc4f,536.966
bd7f9c8640412736f83101714c2d35721753de71,430.879
f77507705f197f08acf982853b4f481d7a9a0a0b,569.895
8005937a977eaf54535cec4e86fffe0622d86027,478.936
d548b75b88388dba356a5e7043d802523cebf7be,431.144
5aed9b781bc9d334def639b9e22fa0edd86c4104,428.594
8d273cc5ff9520947e212b4bab15a7bf125d51ae,571.312
beb4b6e26c5c90c4c1f63b5402b4a27ec066799f,495.922
6bb0347a27172b6da6a477b212ac453ee0b317d6,436.57
5684bd0e7dbd48f198db07fd3b3de2aa5d6ea5c9,572.062
e095d83730d16bdca52edda499352823c0ae9a7d,465.264
7fb12a1d1f8106aa942787429c57962db62209f4,437.786
3e0fd99c643bac4c7354025cacbc04922c4d7af8,423.483
6bd7e53fde462120da3e1f3abc359dcd853f38a1,435.927
931c9b68503203e3dde2b2416193f56f3b3240b1,464.609
a15d809e0a87059fde96b0b69718e260119b680f,469.506
fce9f32ec22885e4680e8e992ec173aaa112d41e,494.435
41cdcbe8b3d19283983318846c677a4c15af4aaa,426.065
93fc86498d9aab1cc0b79b62ca83a2c303fa978d,409.61
0cc89d9d493ab99eb527d96f179405e0ca9fe5cd,476.287
9fbe78e4c9327af1f7c4694dfc08fb2103fe5690,405.886
c809774e530a33dfb2e8131fb2859acb1d60fc16,568.433
17852911ec609b95147c2b36507cf41c374feee7,547.879
ac30e056ebf05c2d64f1827a7df1621f05ae2f49,427.779
2818b1f99095fab6d1019efc123108c69504dfbb,428.287
3c7d52ad907c55f7334346a768b44288ebb5b72e,460.946
8bd427155d8fbac266279acd0e1cfbd04198f2c3,442.088
ca7b735d284c323a2a5a8e07da8e6adf767b8e23,441.254
dee4340768896265cc860b2143a197f1e83857dc,485.665
4859cc28af0fea9c52bfa188ab0cbd231f5bc7a9,592.386
0013741ec1dc7e4c3b5baf73f61a47d7585292d9,507.437
03faf309404717170977dd61b95ff1814c40088c,419.658
cd3f58db06e4d9d717c6cc8de31a25c53cb5ac73,428.223
2e26d17bc182aacfaeed3b12f1a66feb40d4f96e,494.026
ceb125e2a8f67106d58e63f317c812b764d3f725,540.046
084ac6ddb231e42eb19ee05c0d5b0f3bd7a90470,434.079
e953271d07ef14f77f07eb72a93de203efa33b06,441.966
9d6ee37a8cd4d8bd9a3a099b8f8ee19f14235e13,429.283
2c3e89ffb7d52702eb2d96bd704b80dc058ff897,531.494
4abd3801858b276db1a70ee7e94c1d899b79e380,688.98
c59cbd8309df8defa64508ebcbeefbcab5b24b50,415.591
c9041f3b039b43b8eee4400b24308cb2f1c20a6e,482.4
6dd26d0500fac7c3b12384dc9790d56647196ade,429.7
f99ef219338343ac35a138627ab44549fcc9247d,596.713
367a987b5a240cb3cd1ba4302f32f1e9adf75129,433.715
71b69bc0230f1d10277c460ca6226d6886d0799a,524.782
fe819e9bb1d110d71dcf1aa143f3e0614ead0a87,648.063
85ddb58c793932dc0b1244a67d490cfb45c64aa6,444.384
0683bd41ef13129ea73344ea989e0c2e93910ef2,527.744
bdda2058e08eea69e4c188395e34efa77d626279,477.37
e24c79803fab5038ccbe849262f642dcbca4a735,442.901
809a406544f9c7b0ec78cbf04043abdd3bfd5faa,497.271
10ce02a9154cccd22497208b8e0195af192540a7,468.27
c29bd91764f9b9f650a926bdf2f424b4dbfa4be2,433.822
368c201123a334ce74cb5b5736cecdc4dcd7f43b,430.632
951544af1d2cc99f72def1e5050a514a7d869da7,441.363
